"","year","track","artist","track_title","line","lyric","decade"
"6432","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",117,"I thought I told ya, hey(What goes around comes back around)","2000s"
"6433","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",118,"I thought I told ya, hey(What goes around comes back around)","2000s"
"6434","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",119,"I thought I told ya, hey(What goes around comes back around)","2000s"
"6435","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",120,"I thought I told ya, hey(Take it to 'em, hey)","2000s"
"6436","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",121,"(Take it to 'em)","2000s"
"6437","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",122,"See, you should've listened to me, baby(Take it to 'em)","2000s"
"6438","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",123,"Hey, hey, hey, hey(Take it to 'em)","2000s"
"6439","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",124,"Because (What goes around comes back around)","2000s"
"6440","2008","""What Goes Around... Comes Around""","Justin Timberlake","What Goes Around... / ...Comes Around (Interlude)",125,"Hahaha","2000s"
"6441","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",1,"Caught out running","2000s"
"6442","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",2,"With just a little too much to hide","2000s"
"6443","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",3,"Maybe, baby","2000s"
"6444","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",4,"Everything's gonna turn out fine","2000s"
"6445","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",5,"Please read the letter","2000s"
"6446","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",6,"I nailed it to your door","2000s"
"6447","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",7,"It's crazy how it all turned out","2000s"
"6448","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",8,"We needed so much more","2000s"
"6449","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",9,"Too late, too late","2000s"
"6450","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",10,"A fool could read the signs","2000s"
"6451","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",11,"Maybe, baby","2000s"
"6452","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",12,"You'd better check between the lines","2000s"
"6453","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",13,"Please read the letter","2000s"
"6454","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",14,"I wrote it in my sleep","2000s"
"6455","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",15,"With help and consultation from","2000s"
"6456","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",16,"The angels of the deep","2000s"
"6457","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",17,"Ah, ahah, ahah","2000s"
"6458","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",18,"Please read the letter that I wrote","2000s"
"6459","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",19,"Please read the letter that I wrote","2000s"
"6460","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",20,"Once I stood beside","2000s"
"6461","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",21,"A well of many words","2000s"
"6462","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",22,"My house was full of rings and","2000s"
"6463","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",23,"Charms and pretty birds","2000s"
"6464","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",24,"Please understand me","2000s"
"6465","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",25,"My walls came falling down","2000s"
"6466","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",26,"There's nothing here that's left for you","2000s"
"6467","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",27,"But check with lost and found","2000s"
"6468","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",28,"Ah, ahah, ahah","2000s"
"6469","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",29,"Please read the letter that I wrote","2000s"
"6470","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",30,"Please read the letter that I wrote","2000s"
"6471","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",31,"Please read the letter that I wrote","2000s"
"6472","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",32,"Oh","2000s"
"6473","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",33,"One more song","2000s"
"6474","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",34,"Just before we go","2000s"
"6475","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",35,"Remember, baby","2000s"
"6476","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",36,"You gotta reap just what you sow","2000s"
"6477","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",37,"Please read my letter","2000s"
"6478","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",38,"And promise me you'll keep","2000s"
"6479","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",39,"The secrets and the memories","2000s"
"6480","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",40,"We cherish in the deep","2000s"
"6481","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",41,"Please read the letter","2000s"
"6482","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",42,"I nailed it to your door","2000s"
"6483","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",43,"It's crazy how it all turned out","2000s"
"6484","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",44,"We needed so much more","2000s"
"6485","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",45,"Please read the letter that I wrote","2000s"
"6486","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",46,"Please read the letter that I wrote","2000s"
"6487","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",47,"Please read the letter that I wrote","2000s"
"6488","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",48,"Please read the letter that I wrote","2000s"
"6489","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",49,"Oh, oh, oh","2000s"
"6490","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",50,"Please read the letter","2000s"
"6491","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",51,"Please read the letter","2000s"
"6492","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",52,"Please read the letter","2000s"
"6493","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",53,"Oh, yeah, oh, oh, oh, oh","2000s"
"6494","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",54,"Oh, oh, oh, oh, yeah","2000s"
"6495","2009","""Please Read the Letter""","Robert Plant & Alison Krauss","Please Read the Letter",55,"Oh, oh, oh...","2000s"
"6496","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",1,"Closed off from love, I didn't need the pain","2000s"
"6497","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",2,"Once or twice was enough and it was all in vain","2000s"
"6498","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",3,"Time starts to pass, before you know it you're frozen","2000s"
"6499","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",4,"But something happened for the very first time with you","2000s"
"6500","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",5,"My heart melted to the ground","2000s"
"6501","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",6,"Found something true","2000s"
"6502","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",7,"And everyone's looking round thinking I'm going crazy","2000s"
"6503","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",8,"But I don't care what they say, I'm in love with you","2000s"
"6504","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",9,"They try to pull me away, but they don't know the truth","2000s"
"6505","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",10,"My heart's crippled by the vein that I keep on closing","2000s"
"6506","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",11,"You cut me open and I","2000s"
"6507","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",12,"Keep bleeding","2000s"
"6508","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",13,"Keep, keep bleeding love","2000s"
"6509","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",14,"I keep bleeding","2000s"
"6510","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",15,"I keep, keep bleeding love","2000s"
"6511","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",16,"Keep bleeding","2000s"
"6512","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",17,"Keep, keep bleeding love","2000s"
"6513","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",18,"You cut me open","2000s"
"6514","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",19,"Trying hard not to hear, but they talk so loud","2000s"
"6515","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",20,"Their piercing sounds fill my ears, try to fill me with doubt","2000s"
"6516","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",21,"Yet I know that their goal is to keep me from falling","2000s"
"6517","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",22,"But nothing's greater than the risk","2000s"
"6518","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",23,"That comes with your embrace","2000s"
"6519","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",24,"And in this world of loneliness, I see your face","2000s"
"6520","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",25,"Yet everyone around me thinks that I'm going crazy","2000s"
"6521","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",26,"Maybe, maybe","2000s"
"6522","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",27,"But I don't care what they say, I'm in love with you","2000s"
"6523","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",28,"They try to pull me away, but they don't know the truth","2000s"
"6524","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",29,"My heart's crippled by the vein that I keep on closing","2000s"
"6525","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",30,"You cut me open and I","2000s"
"6526","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",31,"Keep bleeding","2000s"
"6527","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",32,"Keep, keep bleeding love","2000s"
"6528","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",33,"I keep bleeding","2000s"
"6529","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",34,"I keep, keep bleeding love","2000s"
"6530","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",35,"Keep bleeding","2000s"
"6531","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",36,"Keep, keep bleeding love","2000s"
"6532","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",37,"You cut me open","2000s"
"6533","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",38,"And it's draining all of me","2000s"
"6534","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",39,"Though they find it hard to believe","2000s"
"6535","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",40,"I'll be wearing these scars for everyone to see","2000s"
"6536","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",41,"But I don't care what they say, I'm in love with you","2000s"
"6537","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",42,"They try to pull me away, but they don't know the truth","2000s"
"6538","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",43,"My heart's crippled by the vein that I keep on closing","2000s"
"6539","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",44,"You cut me open and I","2000s"
"6540","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",45,"Keep bleeding","2000s"
"6541","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",46,"Keep, keep bleeding love","2000s"
"6542","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",47,"I keep bleeding","2000s"
"6543","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",48,"I keep, keep bleeding love","2000s"
"6544","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",49,"Keep bleeding","2000s"
"6545","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",50,"Keep, keep bleeding love","2000s"
"6546","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",51,"(Ooh, you cut me open and I)","2000s"
"6547","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",52,"Keep bleeding","2000s"
"6548","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",53,"Keep, keep bleeding love","2000s"
"6549","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",54,"I keep bleeding (Oohhh)","2000s"
"6550","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",55,"I keep, keep bleeding love","2000s"
"6551","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",56,"Keep bleeding (I keep...)","2000s"
"6552","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",57,"Keep, keep bleeding love","2000s"
"6553","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",58,"Ooh, you cut me open and I","2000s"
"6554","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",59,"Keep bleeding","2000s"
"6555","2009","""Bleeding Love""","Leona Lewis","Bleeding Love",60,"Keep, keep bleeding love","2000s"
"6556","2009","""Chasing Pavements""","Adele","Chasing Pavements",1,"I've made up my mind","2000s"
"6557","2009","""Chasing Pavements""","Adele","Chasing Pavements",2,"Don't need to think it over","2000s"
"6558","2009","""Chasing Pavements""","Adele","Chasing Pavements",3,"If I'm wrong, I am right","2000s"
"6559","2009","""Chasing Pavements""","Adele","Chasing Pavements",4,"Don't need to look no further","2000s"
"6560","2009","""Chasing Pavements""","Adele","Chasing Pavements",5,"This ain't lust, I know this is love, but","2000s"
"6561","2009","""Chasing Pavements""","Adele","Chasing Pavements",6,"If I tell the world, I'll never say enough'Cause it was not said to you","2000s"
"6562","2009","""Chasing Pavements""","Adele","Chasing Pavements",7,"And that's exactly what I need to do if I end up with you","2000s"
"6563","2009","""Chasing Pavements""","Adele","Chasing Pavements",8,"Should I give up, or should I just keep chasing pavements","2000s"
"6564","2009","""Chasing Pavements""","Adele","Chasing Pavements",9,"Even if it leads nowhere?","2000s"
"6565","2009","""Chasing Pavements""","Adele","Chasing Pavements",10,"Or would it be a waste, even if I knew my place?","2000s"
"6566","2009","""Chasing Pavements""","Adele","Chasing Pavements",11,"Should I leave it there?","2000s"
"6567","2009","""Chasing Pavements""","Adele","Chasing Pavements",12,"Should I give up, or should I just keep chasing pavements","2000s"
"6568","2009","""Chasing Pavements""","Adele","Chasing Pavements",13,"Even if it leads nowhere?","2000s"
"6569","2009","""Chasing Pavements""","Adele","Chasing Pavements",14,"I build myself up and fly around in circles","2000s"
"6570","2009","""Chasing Pavements""","Adele","Chasing Pavements",15,"Waiting as my heart drops","2000s"
"6571","2009","""Chasing Pavements""","Adele","Chasing Pavements",16,"And my back begins to tingle","2000s"
"6572","2009","""Chasing Pavements""","Adele","Chasing Pavements",17,"Finally, could this be it, or?","2000s"
"6573","2009","""Chasing Pavements""","Adele","Chasing Pavements",18,"Should I give up, or should I just keep chasing pavements","2000s"
"6574","2009","""Chasing Pavements""","Adele","Chasing Pavements",19,"Even if it leads nowhere?","2000s"
"6575","2009","""Chasing Pavements""","Adele","Chasing Pavements",20,"Or would it be a waste, even if I knew my place?","2000s"
"6576","2009","""Chasing Pavements""","Adele","Chasing Pavements",21,"Should I leave it there?","2000s"
"6577","2009","""Chasing Pavements""","Adele","Chasing Pavements",22,"Should I give up, or should I just keep chasing pavements","2000s"
"6578","2009","""Chasing Pavements""","Adele","Chasing Pavements",23,"Even if it leads nowhere? Yeah","2000s"
"6579","2009","""Chasing Pavements""","Adele","Chasing Pavements",24,"Should I give up, or should I just keep chasing pavements","2000s"
"6580","2009","""Chasing Pavements""","Adele","Chasing Pavements",25,"Even if it leads nowhere?","2000s"
"6581","2009","""Chasing Pavements""","Adele","Chasing Pavements",26,"Or would it be a waste, even if I knew my place?","2000s"
"6582","2009","""Chasing Pavements""","Adele","Chasing Pavements",27,"Should I leave it there?","2000s"
"6583","2009","""Chasing Pavements""","Adele","Chasing Pavements",28,"Should I give up, or should I just keep on chasing pavements?","2000s"
"6584","2009","""Chasing Pavements""","Adele","Chasing Pavements",29,"Should I just keep on chasing pavements?","2000s"
"6585","2009","""Chasing Pavements""","Adele","Chasing Pavements",30,"Oh, oh","2000s"
"6586","2009","""Chasing Pavements""","Adele","Chasing Pavements",31,"Should I give up, or should I just keep chasing pavements","2000s"
"6587","2009","""Chasing Pavements""","Adele","Chasing Pavements",32,"Even if it leads nowhere?","2000s"
"6588","2009","""Chasing Pavements""","Adele","Chasing Pavements",33,"Or would it be a waste, even if I knew my place?","2000s"
"6589","2009","""Chasing Pavements""","Adele","Chasing Pavements",34,"Should I leave it there?","2000s"
"6590","2009","""Chasing Pavements""","Adele","Chasing Pavements",35,"Should I give up, or should I just keep chasing pavements","2000s"
"6591","2009","""Chasing Pavements""","Adele","Chasing Pavements",36,"Even if it leads nowhere?","2000s"
"6592","2009","""Viva la Vida""","Coldplay","Viva la Vida",1,"I used to rule the world","2000s"
"6593","2009","""Viva la Vida""","Coldplay","Viva la Vida",2,"Seas would rise when I gave the word","2000s"
"6594","2009","""Viva la Vida""","Coldplay","Viva la Vida",3,"Now in the morning I sleep alone","2000s"
"6595","2009","""Viva la Vida""","Coldplay","Viva la Vida",4,"Sweep the streets I used to own","2000s"
"6596","2009","""Viva la Vida""","Coldplay","Viva la Vida",5,"I used to roll the dice","2000s"
"6597","2009","""Viva la Vida""","Coldplay","Viva la Vida",6,"Feel the fear in my enemy's eyes","2000s"
"6598","2009","""Viva la Vida""","Coldplay","Viva la Vida",7,"Listen as the crowd would sing","2000s"
"6599","2009","""Viva la Vida""","Coldplay","Viva la Vida",8,"Now the old King is dead, long live the King","2000s"
"6600","2009","""Viva la Vida""","Coldplay","Viva la Vida",9,"One minute I held the key","2000s"
"6601","2009","""Viva la Vida""","Coldplay","Viva la Vida",10,"Next the walls were closed on me","2000s"
"6602","2009","""Viva la Vida""","Coldplay","Viva la Vida",11,"And I discovered that my castles stand","2000s"
"6603","2009","""Viva la Vida""","Coldplay","Viva la Vida",12,"Upon pillars of salt and pillars of sand","2000s"
"6604","2009","""Viva la Vida""","Coldplay","Viva la Vida",13,"I hear Jerusalem bells are ringing","2000s"
"6605","2009","""Viva la Vida""","Coldplay","Viva la Vida",14,"Roman Cavalry choirs are singing","2000s"
"6606","2009","""Viva la Vida""","Coldplay","Viva la Vida",15,"Be my mirror, my sword and shield","2000s"
"6607","2009","""Viva la Vida""","Coldplay","Viva la Vida",16,"My missionaries in a foreign field","2000s"
"6608","2009","""Viva la Vida""","Coldplay","Viva la Vida",17,"For some reason I can't explain","2000s"
"6609","2009","""Viva la Vida""","Coldplay","Viva la Vida",18,"Once you'd gone there was never","2000s"
"6610","2009","""Viva la Vida""","Coldplay","Viva la Vida",19,"Never an honest word","2000s"
"6611","2009","""Viva la Vida""","Coldplay","Viva la Vida",20,"And that was when I ruled the world","2000s"
"6612","2009","""Viva la Vida""","Coldplay","Viva la Vida",21,"It was the wicked and wild wind","2000s"
"6613","2009","""Viva la Vida""","Coldplay","Viva la Vida",22,"Blew down the doors to let me in","2000s"
"6614","2009","""Viva la Vida""","Coldplay","Viva la Vida",23,"Shattered windows and the sound of drums","2000s"
"6615","2009","""Viva la Vida""","Coldplay","Viva la Vida",24,"People couldn't believe what I'd become","2000s"
"6616","2009","""Viva la Vida""","Coldplay","Viva la Vida",25,"Revolutionaries wait","2000s"
"6617","2009","""Viva la Vida""","Coldplay","Viva la Vida",26,"For my head on a silver plate","2000s"
"6618","2009","""Viva la Vida""","Coldplay","Viva la Vida",27,"Just a puppet on a lonely string","2000s"
"6619","2009","""Viva la Vida""","Coldplay","Viva la Vida",28,"Oh, who would ever want to be king?","2000s"
"6620","2009","""Viva la Vida""","Coldplay","Viva la Vida",29,"I hear Jerusalem bells are ringing","2000s"
"6621","2009","""Viva la Vida""","Coldplay","Viva la Vida",30,"Roman Cavalry choirs are singing","2000s"
"6622","2009","""Viva la Vida""","Coldplay","Viva la Vida",31,"Be my mirror, my sword and shield","2000s"
"6623","2009","""Viva la Vida""","Coldplay","Viva la Vida",32,"My missionaries in a foreign field","2000s"
"6624","2009","""Viva la Vida""","Coldplay","Viva la Vida",33,"For some reason I can't explain","2000s"
"6625","2009","""Viva la Vida""","Coldplay","Viva la Vida",34,"I know Saint Peter won't call my name","2000s"
"6626","2009","""Viva la Vida""","Coldplay","Viva la Vida",35,"Never an honest word","2000s"
"6627","2009","""Viva la Vida""","Coldplay","Viva la Vida",36,"But that was when I ruled the world","2000s"
"6628","2009","""Viva la Vida""","Coldplay","Viva la Vida",37,"Oh-oh-woah, oh-oh, oh","2000s"
"6629","2009","""Viva la Vida""","Coldplay","Viva la Vida",38,"Oh-oh-woah, oh-oh, oh","2000s"
"6630","2009","""Viva la Vida""","Coldplay","Viva la Vida",39,"Oh-oh-woah, oh-oh, oh","2000s"
"6631","2009","""Viva la Vida""","Coldplay","Viva la Vida",40,"Oh-oh-woah, oh-oh, oh","2000s"
"6632","2009","""Viva la Vida""","Coldplay","Viva la Vida",41,"(Oh-oh-woah, oh-oh, oh) I hear Jerusalem bells are ringing","2000s"
"6633","2009","""Viva la Vida""","Coldplay","Viva la Vida",42,"(Oh-oh-woah, oh-oh, oh) Roman Cavalry choirs are singing","2000s"
"6634","2009","""Viva la Vida""","Coldplay","Viva la Vida",43,"(Oh-oh-woah, oh-oh, oh) Be my mirror, my sword and shield","2000s"
"6635","2009","""Viva la Vida""","Coldplay","Viva la Vida",44,"(Oh-oh-woah, oh-oh, oh) My missionaries in a foreign field","2000s"
"6636","2009","""Viva la Vida""","Coldplay","Viva la Vida",45,"(Oh-oh-woah, oh-oh, oh) For some reason I can't explain","2000s"
"6637","2009","""Viva la Vida""","Coldplay","Viva la Vida",46,"(Oh-oh-woah, oh-oh, oh) I know Saint Peter won't call my name","2000s"
"6638","2009","""Viva la Vida""","Coldplay","Viva la Vida",47,"Never an honest word","2000s"
"6639","2009","""Viva la Vida""","Coldplay","Viva la Vida",48,"But that was when I ruled the world","2000s"
"6640","2009","""Viva la Vida""","Coldplay","Viva la Vida",49,"Mmm, mmm, mmm, mmm","2000s"
"6641","2009","""Viva la Vida""","Coldplay","Viva la Vida",50,"Mmm, mmm, mmm, mmm","2000s"
"6642","2009","""Viva la Vida""","Coldplay","Viva la Vida",51,"Mmm, mmm...","2000s"
"6643","2010","""Use Somebody""","Kings of Leon","Use Somebody",1,"I've been roamin' around, always lookin' down at all I see","2010s"
"6644","2010","""Use Somebody""","Kings of Leon","Use Somebody",2,"Painted faces fill the places I can't reach","2010s"
"6645","2010","""Use Somebody""","Kings of Leon","Use Somebody",3,"You know that I could use somebody","2010s"
"6646","2010","""Use Somebody""","Kings of Leon","Use Somebody",4,"You know that I could use somebody","2010s"
"6647","2010","""Use Somebody""","Kings of Leon","Use Somebody",5,"Someone like you and all you know and how you speak","2010s"
"6648","2010","""Use Somebody""","Kings of Leon","Use Somebody",6,"Countless lovers under cover of the street","2010s"
"6649","2010","""Use Somebody""","Kings of Leon","Use Somebody",7,"You know that I could use somebody","2010s"
"6650","2010","""Use Somebody""","Kings of Leon","Use Somebody",8,"You know that I could use somebody","2010s"
"6651","2010","""Use Somebody""","Kings of Leon","Use Somebody",9,"Someone like you","2010s"
"6652","2010","""Use Somebody""","Kings of Leon","Use Somebody",10,"Off in the night, while you live it up I'm off to sleep","2010s"
"6653","2010","""Use Somebody""","Kings of Leon","Use Somebody",11,"Wagin' wars to shape the poet and the beat","2010s"
"6654","2010","""Use Somebody""","Kings of Leon","Use Somebody",12,"I hope it's gonna make you notice","2010s"
"6655","2010","""Use Somebody""","Kings of Leon","Use Somebody",13,"I hope it's gonna make you notice","2010s"
"6656","2010","""Use Somebody""","Kings of Leon","Use Somebody",14,"Someone like me","2010s"
"6657","2010","""Use Somebody""","Kings of Leon","Use Somebody",15,"Someone like me","2010s"
"6658","2010","""Use Somebody""","Kings of Leon","Use Somebody",16,"Someone like me","2010s"
"6659","2010","""Use Somebody""","Kings of Leon","Use Somebody",17,"Somebody","2010s"
"6660","2010","""Use Somebody""","Kings of Leon","Use Somebody",18,"I'm ready now","2010s"
"6661","2010","""Use Somebody""","Kings of Leon","Use Somebody",19,"I'm ready now","2010s"
"6662","2010","""Use Somebody""","Kings of Leon","Use Somebody",20,"I'm ready now","2010s"
"6663","2010","""Use Somebody""","Kings of Leon","Use Somebody",21,"I'm ready now","2010s"
"6664","2010","""Use Somebody""","Kings of Leon","Use Somebody",22,"I'm ready now","2010s"
"6665","2010","""Use Somebody""","Kings of Leon","Use Somebody",23,"I'm ready now","2010s"
"6666","2010","""Use Somebody""","Kings of Leon","Use Somebody",24,"I'm ready now","2010s"
"6667","2010","""Use Somebody""","Kings of Leon","Use Somebody",25,NA,"2010s"
"6668","2010","""Use Somebody""","Kings of Leon","Use Somebody",26,"Someone like you","2010s"
"6669","2010","""Use Somebody""","Kings of Leon","Use Somebody",27,"Somebody","2010s"
"6670","2010","""Use Somebody""","Kings of Leon","Use Somebody",28,"Someone like you","2010s"
"6671","2010","""Use Somebody""","Kings of Leon","Use Somebody",29,"Somebody","2010s"
"6672","2010","""Use Somebody""","Kings of Leon","Use Somebody",30,"Someone like you","2010s"
"6673","2010","""Use Somebody""","Kings of Leon","Use Somebody",31,"Somebody","2010s"
"6674","2010","""Use Somebody""","Kings of Leon","Use Somebody",32,"I've been roamin' around, always lookin' down at all I see","2010s"
"6675","2010","""Halo""","Beyoncé","Halo",1,"Remember those walls I built?","2010s"
"6676","2010","""Halo""","Beyoncé","Halo",2,"Well, baby, they're tumblin' down","2010s"
"6677","2010","""Halo""","Beyoncé","Halo",3,"And they didn't even put up a fight","2010s"
"6678","2010","""Halo""","Beyoncé","Halo",4,"They didn't even make a sound","2010s"
"6679","2010","""Halo""","Beyoncé","Halo",5,"I found a way to let you in","2010s"
"6680","2010","""Halo""","Beyoncé","Halo",6,"But I never really had a doubt","2010s"
"6681","2010","""Halo""","Beyoncé","Halo",7,"Standin' in the light of your halo","2010s"
"6682","2010","""Halo""","Beyoncé","Halo",8,"I got my angel now","2010s"
"6683","2010","""Halo""","Beyoncé","Halo",9,"It's like I've been awakened","2010s"
"6684","2010","""Halo""","Beyoncé","Halo",10,"Every rule I had you breakin'","2010s"
"6685","2010","""Halo""","Beyoncé","Halo",11,"It's the risk that I'm takin'","2010s"
"6686","2010","""Halo""","Beyoncé","Halo",12,"I ain't never gonna shut you out","2010s"
